0.001 0.296516243526
0.006 0.318641028242
0.041 0.34000104801
0.136 0.349739069708
0.321 0.354391264948
0.626 0.356955775067
1.081 0.358501337706
1.716 0.35946435935
2.561 0.360079230795
3.646 0.360482591543
5.001 0.360754846757
6.656 0.360943774817
8.641 0.361078300325
10.986 0.361176355545
13.721 0.361249344955
16.876 0.361304706696
20.481 0.36134740961
24.566 0.361380847823
29.161 0.361407387897
34.296 0.36142871127
40.001 0.36144603334
46.306 0.361460246583
53.241 0.361472015872
60.836 0.361481843117
69.121 0.361490111848
78.126 0.361497118437
87.881 0.361503094288
98.416 0.361508221822
109.761 0.361512646126
121.946 0.361516483557
135.001 0.36151982815
148.956 0.36152275645
163.841 0.361525331188
179.686 0.361527604098
196.521 0.361529618101
214.376 0.361531409004
233.281 0.361533006839
253.266 0.361534436917
274.361 0.361535720674
296.596 0.361536876344
320.001 0.361537919501
344.606 0.361538863503
370.441 0.361539719852
397.536 0.361540498485
425.921 0.361541208017
455.626 0.361541855943
486.681 0.361542448806
519.116 0.36154299233
552.961 0.36154349154
588.246 0.361543950862
