0.001 0.0244076196997
0.006 0.0275229737587
0.041 0.0301710111778
0.136 0.031233429398
0.321 0.0316767813685
0.626 0.0318744894342
1.081 0.0319713210327
1.716 0.032023182009
2.561 0.032053135805
3.646 0.0320715387678
5.001 0.0320834303267
6.656 0.0320914406604
8.641 0.032097026927
10.986 0.0321010383717
13.721 0.0321039917996
16.876 0.0321062136049
20.481 0.0321079166598
24.566 0.0321092437486
29.161 0.0321102930366
34.296 0.032111133504
40.001 0.0321118145766
46.306 0.0321123722922
53.241 0.0321128333442
60.836 0.0321132177884
69.121 0.0321135408901
78.126 0.0321138144069
87.881 0.0321140474938
98.416 0.0321142473506
109.761 0.0321144196927
121.946 0.0321145690953
135.001 0.0321146992506
148.956 0.0321148131604
163.841 0.0321149132815
179.686 0.0321150016385
196.521 0.0321150799094
214.376 0.0321151494931
233.281 0.0321152115618
253.266 0.0321152671032
274.361 0.0321153169533
296.596 0.0321153618225
320.001 0.0321154023177
344.606 0.0321154389591
370.441 0.0321154721944
397.536 0.0321155024104
425.921 0.0321155299422
455.626 0.0321155550814
486.681 0.0321155780823
519.116 0.0321155991675
552.961 0.0321156185324
588.246 0.0321156363488
